,Unnamed: 0.1,Unnamed: 0,organization name,facility name,tipo,direccion,latitud,longitud,estado,municipio,geometry,fuente,region
99,99,99,Hermanas de los Sagrados Corazones,Casa del Migrante “El Samaritano”,Albergue y Alimentacion,"Estación Bojay s/n, Barrio el Carbonal (Enfrente de las vías del tren) C.P. 42827",20.0430733,-99.2446093,Hidalgo,Atitalaquia,POINT (-99.2446093 20.0430733),OIM Directorio Asistencia a Personas migrantes en Mexico 2018,Centro
100,100,100,,Unidad Regional Atlacomulco,Institucion publica / Educacion y Empleo,"Calle Ing. Luis Galindo Ruíz 312 Sur, Edif. F, Planta Baja, Centro de Servicios Administrativos de Atlacomulco (CROSA), Col. Fovisste, Atlacomulco, Estado de México, C.P. 51180",19.790767,-99.8754809,Mexico,Atlacomulco,POINT (-99.8754809 19.790767),OIM Directorio Asistencia a Personas migrantes en Mexico 2018,
101,101,101,,Unidad Regional Autlán,Institucion publica / Educacion y Empleo,"Av. Hidalgo No. 247, Interior de la Casa de Cultura “Don Efraín González Luna”, Col. Centro, Autlán de Navarro, Jalisco, C.P. 48900",19.7721615,-104.3612446,Jalisco,Autlan de Navarro,POINT (-104.3612446 19.7721615),OIM Directorio Asistencia a Personas migrantes en Mexico 2018,Pacifico
102,102,102,,Centro de Justicia para las Mujeres de la Ciudad de M√©xico,"Mujer, Niñez y Juventud",no disponible,19.500868,-99.1853858,D.F.,Azcapotzalco,POINT (-99.1853858 19.500868),OIM Directorio Virtual Servicios,
103,103,103,Albergue,"Ejército de Salvación, A.C.",Albergue y Alimentacion,"5ta Norte entre 31 y 33 Oriente, Col. 05 de Febrero. C.P. 30700",19.49053357614997,-99.2116228206383,D.F.,Azcapotzalco,POINT (-99.2116228206383 19.49053357614997),OIM Directorio Asistencia a Personas migrantes en Mexico 2018,
104,104,104,,Unidad Delegacional Azcapotzalco,Institucion publica / Educacion y Empleo,"Calz. Camarones No. 494 esq. Norte 87-B, Col. El Recreo, Delegación Azcapotzalco, C.P. 02760.",19.4718874,-99.1799279,D.F.,Azcapotzalco,POINT (-99.1799279 19.4718874),OIM Directorio Asistencia a Personas migrantes en Mexico 2018,
105,105,105,,Aeropuerto Internacional de Cancún,Transporte,no disponible,21.0417033,-86.8740062,Quintana Roo,Benito Juarez,POINT (-86.8740062 21.0417033),OIM Directorio Virtual Servicios,Sur
106,106,106,,"Asistencia y Orientación para la Movilidad Humana, Asmovilidad A.C","Justicia / Derechos Humanos / Seguridad / Organismos Publicos,  Internacionales y de la Sociedad Civil",no disponible,19.3623376,-99.1632014,D.F.,Benito Juarez,POINT (-99.1632014 19.3623376),OIM Directorio Virtual Servicios,
107,107,107,BANCO MUNDIAL,Banco Mundial,"Justicia / Derechos Humanos / Seguridad / Organismos Publicos,  Internacionales y de la Sociedad Civil","Insurgentes Sur 1605, Piso 24, Col. San José Insurgentes, C.P. 03900, Ciudad de México",19.3633497,-99.1827783,D.F.,Benito Juarez,POINT (-99.1827783 19.3633497),OIM Directorio Asistencia a Personas migrantes en Mexico 2018,
108,108,108,,Casa de Cultura Cancún,Compras / Cultura y Recreacion,no disponible,21.1524524,-86.8334732,Quintana Roo,Benito Juarez,POINT (-86.8334732 21.1524524),OIM Directorio Virtual Servicios,Sur
109,109,109,,Central de Autobuses,Transporte,no disponible,21.164339,-86.8266457,Quintana Roo,Benito Juarez,POINT (-86.8266457 21.164339),OIM Directorio Virtual Servicios,Sur
110,110,110,,"Centro Especializado para la
Atención a la Violencia (CEAV)","Justicia / Derechos Humanos / Seguridad / Organismos Publicos,  Internacionales y de la Sociedad Civil",no disponible,21.194886,-86.8382039,Quintana Roo,Benito Juarez,POINT (-86.8382039 21.194886),OIM Directorio Virtual Servicios,Sur
111,111,111,,Centro de Capacitación para el Trabajo Industrial (CECATI) 119,Institucion publica / Educacion y Empleo,no disponible,21.1640206,-86.8545789,Quintana Roo,Benito Juarez,POINT (-86.8545789 21.1640206),OIM Directorio Virtual Servicios,Sur
112,112,112,,Centro de Justicia para las Mujeres de Cancún¬†,"Mujer, Niñez y Juventud",no disponible,21.1628257,-86.862792,Quintana Roo,Benito Juarez,POINT (-86.862792 21.1628257),OIM Directorio Virtual Servicios,Sur
113,113,113,,Centro de Terapia de Apoyo a Víctimas de Delitos Sexuales - FGJCDMX,"Mujer, Niñez y Juventud",no disponible,19.3811871,-99.1610558,D.F.,Benito Juarez,POINT (-99.1610558 19.3811871),OIM Directorio Virtual Servicios,
114,114,114,,"Centro de capacitación y comedor
comunitario",Albergue y Alimentacion,no disponible,21.164304,-86.828961,Quintana Roo,Benito Juarez,POINT (-86.828961 21.164304),OIM Directorio Virtual Servicios,Sur
115,115,115,,Comisión Ejecutiva de Atención a Víctimas (CEAVE),"Justicia / Derechos Humanos / Seguridad / Organismos Publicos,  Internacionales y de la Sociedad Civil",no disponible,21.1467667,-86.8563519,Quintana Roo,Benito Juarez,POINT (-86.8563519 21.1467667),OIM Directorio Virtual Servicios,Sur
116,116,116,,Comisión Estatal de Derechos Humanos,"Justicia / Derechos Humanos / Seguridad / Organismos Publicos,  Internacionales y de la Sociedad Civil",no disponible,21.1535593,-86.8265334,Quintana Roo,Benito Juarez,POINT (-86.8265334 21.1535593),OIM Directorio Virtual Servicios,Sur
117,117,117,,DIF Ciudad de México,"Mujer, Niñez y Juventud","Emiliano Zapata 340, Santa Cruz Atoyac, Del. Benito Juárez, C.P. 03310, CDMX",19.3666437,-99.1585382,D.F.,Benito Juarez,POINT (-99.1585382 19.3666437),OIM Directorio Asistencia a Personas migrantes en Mexico 2018,
118,118,118,,DIF Ciudad de México,"Mujer, Niñez y Juventud","Av. San Francisco 1374, Col. Tlacoquemécatl del Valle, Del. Benito Juárez, C.P. 03200, CDMX",19.37836,-99.1741463,D.F.,Benito Juarez,POINT (-99.1741463 19.37836),OIM Directorio Asistencia a Personas migrantes en Mexico 2018,
119,119,119,,DIF Estatal Quintana Roo,"Mujer, Niñez y Juventud","Av. Adolfo López Mateos 441, esq. Av. Sicilia, Col. Campeche, C.P. 77035, Cancún, Q.R.",21.161908,-86.8515279,Quintana Roo,Benito Juarez,POINT (-86.8515279 21.161908),OIM Directorio Asistencia a Personas migrantes en Mexico 2018,Sur
120,120,120,,Defensoría de los Derechos de la Infancia - DIF,"Mujer, Niñez y Juventud",no disponible,19.3654832,-99.1627104,D.F.,Benito Juarez,POINT (-99.1627104 19.3654832),OIM Directorio Virtual Servicios,
121,121,121,,Delegación de la Secretaria de Relaciones Exteriores,"Justicia / Derechos Humanos / Seguridad / Organismos Publicos,  Internacionales y de la Sociedad Civil",no disponible,21.1587674,-86.8242135,Quintana Roo,Benito Juarez,POINT (-86.8242135 21.1587674),OIM Directorio Virtual Servicios,Sur
122,122,122,,Dirección de la Coordinación de Registro Civil en Cancún,"Justicia / Derechos Humanos / Seguridad / Organismos Publicos,  Internacionales y de la Sociedad Civil",no disponible,21.161914,-86.8280649,Quintana Roo,Benito Juarez,POINT (-86.8280649 21.161914),OIM Directorio Virtual Servicios,Sur
123,123,123,,Fiscalía Especializada para la Atención de Delitos contra la Mujer y por razones de G√©nero¬†,"Mujer, Niñez y Juventud",no disponible,21.1629238,-86.8632886,Quintana Roo,Benito Juarez,POINT (-86.8632886 21.1629238),OIM Directorio Virtual Servicios,Sur
124,124,124,,Hogares Providencia,"Mujer, Niñez y Juventud","Isabel la Católica 745, Col. Álamos Del. Benito Juárez, Ciudad de México.",19.3955437,-99.1414684,D.F.,Benito Juarez,POINT (-99.1414684 19.3955437),OIM Directorio Asistencia a Personas migrantes en Mexico 2018,
125,125,125,,"Hospital General De Cancún ""Jesús Kumate Rodriguez""",Salud,no disponible,21.1961633,-86.8763503,Quintana Roo,Benito Juarez,POINT (-86.8763503 21.1961633),OIM Directorio Virtual Servicios,Sur
126,126,126,,IAPA -¬†Instituto para la Atención y Prevención de las Adicciones,"Justicia / Derechos Humanos / Seguridad / Organismos Publicos,  Internacionales y de la Sociedad Civil",no disponible,19.3602409,-99.1721745,D.F.,Benito Juarez,POINT (-99.1721745 19.3602409),OIM Directorio Virtual Servicios,
127,127,127,,"Instituto Estatal para la Educación de
Jóvenes y Adultos (IEEA)",Institucion publica / Educacion y Empleo,no disponible,21.148613,-86.892417,Quintana Roo,Benito Juarez,POINT (-86.892417 21.148613),OIM Directorio Virtual Servicios,Sur
128,128,128,,Instituto Federal de Defensoría Pública,"Justicia / Derechos Humanos / Seguridad / Organismos Publicos,  Internacionales y de la Sociedad Civil",no disponible,21.1481061,-86.8537741,Quintana Roo,Benito Juarez,POINT (-86.8537741 21.1481061),OIM Directorio Virtual Servicios,Sur
129,129,129,,Instituto Nacional de Migración,"Justicia / Derechos Humanos / Seguridad / Organismos Publicos,  Internacionales y de la Sociedad Civil",no disponible,21.1633073,-86.8242232,Quintana Roo,Benito Juarez,POINT (-86.8242232 21.1633073),OIM Directorio Virtual Servicios,Sur
130,130,130,,"Instituto Quintanarroense de la Mujer
(IQM)","Mujer, Niñez y Juventud",no disponible,21.1677611,-86.8241068,Quintana Roo,Benito Juarez,POINT (-86.8241068 21.1677611),OIM Directorio Virtual Servicios,Sur
131,131,131,,Instituto de la Cultura y las Artes,Compras / Cultura y Recreacion,no disponible,21.1694938,-86.8272461,Quintana Roo,Benito Juarez,POINT (-86.8272461 21.1694938),OIM Directorio Virtual Servicios,Sur
132,132,132,,Mercado 28,Compras / Cultura y Recreacion,no disponible,21.1612911,-86.8344996,Quintana Roo,Benito Juarez,POINT (-86.8344996 21.1612911),OIM Directorio Virtual Servicios,Sur
133,133,133,,Procudaduría Federal de Protección de NNA,"Mujer, Niñez y Juventud",no disponible,19.3666437,-99.1585382,D.F.,Benito Juarez,POINT (-99.1585382 19.3666437),OIM Directorio Virtual Servicios,
134,134,134,,REDIM Red por los Derechos de la Infancia en Mexico,"Mujer, Niñez y Juventud",no disponible,19.3609104,-99.1629498,D.F.,Benito Juarez,POINT (-99.1629498 19.3609104),OIM Directorio Virtual Servicios,
135,135,135,,Salud Integral Para La Mujer/SIPAM,"Mujer, Niñez y Juventud",no disponible,19.3584762,-99.1469215,D.F.,Benito Juarez,POINT (-99.1469215 19.3584762),OIM Directorio Virtual Servicios,
136,136,136,,Secretaria de Bienestar,"Justicia / Derechos Humanos / Seguridad / Organismos Publicos,  Internacionales y de la Sociedad Civil",no disponible,21.1648091,-86.829181,Quintana Roo,Benito Juarez,POINT (-86.829181 21.1648091),OIM Directorio Virtual Servicios,Sur
137,137,137,,Secretaria de Educación y Cultura,Institucion publica / Educacion y Empleo,no disponible,21.1696842,-86.8210082,Quintana Roo,Benito Juarez,POINT (-86.8210082 21.1696842),OIM Directorio Virtual Servicios,Sur
138,138,138,,Servicio Estatal de Empleo y Capacitación para el Trabajo,Institucion publica / Educacion y Empleo,no disponible,21.1541099,-86.8377789,Quintana Roo,Benito Juarez,POINT (-86.8377789 21.1541099),OIM Directorio Virtual Servicios,Sur
139,139,139,,Sistema para el Desarrollo Integral de la Familia (DIF),"Justicia / Derechos Humanos / Seguridad / Organismos Publicos,  Internacionales y de la Sociedad Civil",no disponible,21.1627212,-86.8676262,Quintana Roo,Benito Juarez,POINT (-86.8676262 21.1627212),OIM Directorio Virtual Servicios,Sur
140,140,140,,UNADIS ‚ÄúEspacia Arcosiris‚Äù,LGBTQ,no disponible,19.4009162,-99.1552242,D.F.,Benito Juarez,POINT (-99.1552242 19.4009162),OIM Directorio Virtual Servicios,
141,141,141,,Unidad Delegacional Benito Juárez,Institucion publica / Educacion y Empleo,"Prol. Uxmal casi esq. Av. Municipio Libre, Col. Santa Cruz Atoyac, Delegación Benito Juárez, C.P. 03310.",19.3710587,-99.1590427,D.F.,Benito Juarez,POINT (-99.1590427 19.3710587),OIM Directorio Asistencia a Personas migrantes en Mexico 2018,
142,142,142,,Unidad Regional Cancún,Institucion publica / Educacion y Empleo,"Av. Xcaret, Supermanzana 36 Manz. 2, Lote 2, Plaza Las Palmas, Locales A34-B9, Planta Alta, Col. Supermanzana Centro, Cancún, Benito Juárez, Quintana Roo, C.P. 77500.",21.1551344,-86.8336417,Quintana Roo,Benito Juarez,POINT (-86.8336417 21.1551344),OIM Directorio Asistencia a Personas migrantes en Mexico 2018,Sur
143,143,143,Casa del Migrante,"Pueblo Sin Fronteras, A.C.",Albergue y Alimentacion,"Av. López Collado, Col. Eleazar Ortiz C.P. 83621",30.72149,-112.1602617,Sonora,Caborca,POINT (-112.1602617 30.72149),OIM Directorio Asistencia a Personas migrantes en Mexico 2018,Pacifico
144,144,144,,Unidad Regional 8 SEP,Institucion publica / Educacion y Empleo,no disponible,25.5852643,-100.0003231,Nuevo Leon,Cadereyta Jimenez,POINT (-100.0003231 25.5852643),OIM Directorio Virtual Servicios,Golfo
145,145,145,,Unidad Regional Ciudad Obregón,Institucion publica / Educacion y Empleo,"Calle 5 de Febrero s/n y Prof. Montero Morales y Allende s/n, 1er. piso, Edif. del Gobierno del Estado Col. Centro, Cd. Obregón, Cajeme, Sonora, C.P. 85000.",27.497053,-109.932234,Sonora,Cajeme,POINT (-109.932234 27.497053),OIM Directorio Asistencia a Personas migrantes en Mexico 2018,Pacifico
146,146,146,,Unidad Regional Calpulalpan,Institucion publica / Educacion y Empleo,"Independencia No. 7, 2º Piso (Interior del DIF Municipal), Col. Centro, Calpulalpan, Tlaxcala, C.P. 90200.",19.5890921,-98.5709442,Tlaxcala,Calpulalpan,POINT (-98.5709442 19.5890921),OIM Directorio Asistencia a Personas migrantes en Mexico 2018,Centro
147,147,147,,Unidad Regional Calvillo,Institucion publica / Educacion y Empleo,"Blvd. Rodolfo Landeros s/n, Poliforum Municipal, Col. Zona Centro, Calvillo, Aguascalientes, C.P. 20800.",21.8573803,-102.6949306,Aguascalientes,Calvillo,POINT (-102.6949306 21.8573803),OIM Directorio Asistencia a Personas migrantes en Mexico 2018,Centro
148,148,148,,Albergue Infantil “María Palmira Lavalle” del DIF Estatal Campeche,"Mujer, Niñez y Juventud","Av. Juan Escutia s/n, Col.Buenavista, San Francisco de Campeche, Campeche. C.P.24040",19.8257866,-90.5598068,Campeche,Campeche,POINT (-90.5598068 19.8257866),OIM Directorio Asistencia a Personas migrantes en Mexico 2018,Sur
149,149,149,,Comisión Estatal de Derechos Humanos del Estado de Campeche,"Justicia / Derechos Humanos / Seguridad / Organismos Publicos,  Internacionales y de la Sociedad Civil","Prolongación 59 No. 6,colonia Centro, C.P. 24000, Campeche, Campeche.",19.8431988,-90.5364174,Campeche,Campeche,POINT (-90.5364174 19.8431988),OIM Directorio Asistencia a Personas migrantes en Mexico 2018,Sur
150,150,150,,Cruz Roja Estatal Campeche,Salud,"Gustavo Díaz Ordaz, Área Ah, C.P.24014, Campeche",19.8583264,-90.5175023,Campeche,Campeche,POINT (-90.5175023 19.8583264),OIM Directorio Asistencia a Personas migrantes en Mexico 2018,Sur
151,151,151,,DIF Estatal Campeche,"Mujer, Niñez y Juventud","Calle 10 230, entre 51 y 53, Col. Centro Ciudad Amurallada, C.P. 24000, Campeche, Camp.",19.8301251,-90.5349087,Campeche,Campeche,POINT (-90.5349087 19.8301251),OIM Directorio Asistencia a Personas migrantes en Mexico 2018,Sur
152,152,152,,Instituto de Acceso a la Justicia del Estado de Campeche y Unidad de Atención al Migrante,"Justicia / Derechos Humanos / Seguridad / Organismos Publicos,  Internacionales y de la Sociedad Civil","Niebla 2, Col. Fracciorama 2000 C.P.24090 ,Campeche, Camp.",19.827864,-90.5338321,Campeche,Campeche,POINT (-90.5338321 19.827864),OIM Directorio Asistencia a Personas migrantes en Mexico 2018,Sur
153,153,153,,Instituto de la Mujer del Estado de Campeche,"Mujer, Niñez y Juventud","Calle 53 s/n entre 16 y Circuito Baluartes, Col. Centro, C.P. 24000, San Francisco de Campeche, Campeche.",19.8462059,-90.5335643,Campeche,Campeche,POINT (-90.5335643 19.8462059),OIM Directorio Asistencia a Personas migrantes en Mexico 2018,Sur
154,154,154,,Sistema Nacional de Empleo,Institucion publica / Educacion y Empleo,"Calle 53 No. 2, entre 8 y 10, Col. Centro, San Francisco de Campeche, Campeche, C.P. 24000",19.8431988,-90.5364174,Campeche,Campeche,POINT (-90.5364174 19.8431988),OIM Directorio Asistencia a Personas migrantes en Mexico 2018,Sur
155,155,155,,Unidad Regional Campeche,Institucion publica / Educacion y Empleo,"Calle 53 No. 2, entre 8 y 10, Col. Centro, San Francisco de Campeche, Campeche, C.P. 24000",19.8429525,-90.5338999,Campeche,Campeche,POINT (-90.5338999 19.8429525),OIM Directorio Asistencia a Personas migrantes en Mexico 2018,Sur
156,156,156,,Unidad Regional Cárdenas,Institucion publica / Educacion y Empleo,"Mariano Abasolo No. 128, Col. Centro, Cárdenas, Tabasco, C.P. 86500.",17.9979503,-93.3751892,Tabasco,Cardenas,POINT (-93.3751892 17.9979503),OIM Directorio Asistencia a Personas migrantes en Mexico 2018,Golfo
157,157,157,,Meced Arrecife,"Mujer, Niñez y Juventud","Av. Puerto de Campeche s/, Col. Santa Isabel, Carmen, Campeche, C.P. 24157",18.6504879,-91.8074586,Campeche,Carmen,POINT (-91.8074586 18.6504879),OIM Directorio Asistencia a Personas migrantes en Mexico 2018,Sur
158,158,158,,Unidad Regional Ciudad del Carmen,Institucion publica / Educacion y Empleo,"Calle 26 s/n por 35, Edif. Hermanos Flores, Int 1, 1er. Piso, Col. Centro, Cd. del Carmen, Campeche, C.P. 24100.",18.6398299,-91.8354908,Campeche,Carmen,POINT (-91.8354908 18.6398299),OIM Directorio Asistencia a Personas migrantes en Mexico 2018,Sur
159,159,159,Casa del Migrante,ABBA,Albergue y Alimentacion,"Eufemio Zapata 216, Col. Emiliano Zapata C.P. 03800",20.541442935039,-100.800829795605,Guanajuato,Celaya,POINT (-100.800829795605 20.541442935039),OIM Directorio Asistencia a Personas migrantes en Mexico 2018,Centro
160,160,160,Albergue,"Manos Extendidas a los Necesitados, A.C.",Albergue y Alimentacion,"16 de Septiembre 428-A, Barrio del Zapote C.P. 38057",20.5279884,-100.803688,Guanajuato,Celaya,POINT (-100.803688 20.5279884),OIM Directorio Asistencia a Personas migrantes en Mexico 2018,Centro
161,161,161,,Unidad Regional Celaya,Institucion publica / Educacion y Empleo,"Pípila esq. Ignacio Camargo s/n, 1er. Piso., Edif. de Gobierno, Col. Centro, Celaya, Guanajuato, C.P. 38000.",20.5182553,-100.8166151,Guanajuato,Celaya,POINT (-100.8166151 20.5182553),OIM Directorio Asistencia a Personas migrantes en Mexico 2018,Centro
162,162,162,,Comisión Estatal de los Derechos Humanos de Tabasco,"Justicia / Derechos Humanos / Seguridad / Organismos Publicos,  Internacionales y de la Sociedad Civil","Blvd. Adolfo Ruiz Cortínes, esquina prolongación Francisco J. Mina #503, Col. Casa Blanca, Villahermosa, Tabasco",17.9998353,-92.9204747,Tabasco,Centro,POINT (-92.9204747 17.9998353),OIM Directorio Asistencia a Personas migrantes en Mexico 2018,Golfo
163,163,163,,DIF Estatal Tabasco,"Mujer, Niñez y Juventud","Manuel Antonio Romero 203, Col. Pensiones, C.P. 86170, Villahermosa, Tab.",17.9764386,-92.9491277,Tabasco,Centro,POINT (-92.9491277 17.9764386),OIM Directorio Asistencia a Personas migrantes en Mexico 2018,Golfo
