,Unnamed: 0,name,descripcion,Latitude,Longitude,coordenadas,tipo,direccion,bd
88,88.0, Mexicanos en Exilio ,Centros de Atención Social,31.76232195,-106.4919642,"31.76232195, -106.49196419678495",OSC / ONG,"1430 E Yandell El Paso, TX 79902,El Paso, Texas",redes
87,87.0," Diocesan Migrant and Refugee Services, Inc (DMRS) ",Centros de Atención Social,31.76232195,-106.4919642,"31.76232195, -106.49196419678495",OSC / ONG,"2400 Yandell Dr El Paso, TX 79903,El Paso, Texas",redes
814,814.0,Instituto Nacional de Migración,Centros de Atención Social,31.7620471,-106.453061,"31.7620471, -106.453061",OSC / ONG,,ACNUR servicios
89,89.0, Hope Border Institute ,Centros de Atención Social,31.76015175,-106.4915897,"31.76015175, -106.49158969919804",OSC / ONG,"8330 Park Haven Ave, El Paso, TX 79907, United States,El Paso, Texas",redes
822,822.0,DIF Municipal Ciudad Juárez,Centros de Atención Social,31.7514626,-106.4545877,"31.7514626, -106.4545877",OSC / ONG,,ACNUR servicios
823,823.0,Subsecretaría de Educación y Deporte ,Centros de Atención Social,31.7501227,-106.4523911,"31.7501227, -106.4523911",OSC / ONG,,ACNUR servicios
817,817.0,Consulado de la República de El Salvador ,Centros de Atención Social,31.7466729,-106.4530285,"31.7466729, -106.4530285",OSC / ONG,,ACNUR servicios
811,811.0,Dirección Municipal de Derechos Humanos,Centros de Atención Social,31.74652,-106.485,"31.74652, -106.485",OSC / ONG,,ACNUR servicios
815,815.0,(COESPO/CAIM) Consejo Estatal de Población/ Centro de Atención a Migrantes,Centros de Atención Social,31.7463729,-106.4862424,"31.7463729, -106.4862424",OSC / ONG,,ACNUR servicios
329,329.0, HIAS Cd. Juárez ,Centros de Atención Social,31.74619643,-106.4602883,"31.74619642917563, -106.46028831550784",OSC / ONG,"Calle Henry Dunant 4505-oficina 2, Zona Pronaf Condominio La Plata, 32310 Cd Juárez, Chih.,Ciudad Juárez, Chihuahua",redes
826,826.0,(DHIA) Derechos Humanos Integrales  en Acción A.C,Centros de Atención Social,31.7443272,-106.4845033,"31.7443272, -106.4845033",OSC / ONG,,ACNUR servicios
827,827.0,(HIAS) Hebrew Immigrant Aid Society,Centros de Atención Social,31.7415452,-106.4457926,"31.7415452, -106.4457926",OSC / ONG,,ACNUR servicios
804,804.0,Cruz Roja Mexicana,Centros de Atención Social,31.74107,-106.4474724,"31.74107, -106.4474724",OSC / ONG,,ACNUR servicios
416,416.0,"González y Martínez, A.C.",Centros de Asistencia Social,31.7402009,-106.4831076,"31.7402009, -106.4831076330708",OSC / ONG,"Antigua Estación Bernal, C.P. 76776",Directorio OIM
825,825.0,"Red Binacional de Apoyo Humanitario / (CLINIC) Catholic Legal Immigration Network, Inc. ",Centros de Atención Social,31.7393088,-106.4865396,"31.7393088, -106.4865396",OSC / ONG,,ACNUR servicios
819,819.0,Instituto Municipal de las Mujeres,Centros de Atención Social,31.7385499,-106.4833167,"31.7385499, -106.4833167",OSC / ONG,,ACNUR servicios
818,818.0,Instituto Chihuahuense de la Mujer | (CAVIM) Centro de Atención a la Violencia Contra Las Mujeres,Centros de Atención Social,31.7384015,-106.4729463,"31.7384015, -106.4729463",OSC / ONG,,ACNUR servicios
806,806.0,Hospital General,Centros de Atención Social,31.7380543,-106.4562579,"31.7380543, -106.4562579",OSC / ONG,,ACNUR servicios
805,805.0,(CAPASITS) Centro Ambulatorio para la Prevención y Atención del Sida e Infecciones de Transmisión Sexual ,Centros de Atención Social,31.7370169,-106.4528323,"31.7370169, -106.4528323",OSC / ONG,,ACNUR servicios
807,807.0,Hospital de la Mujer,Centros de Atención Social,31.7368422,-106.4527362,"31.7368422, -106.4527362",OSC / ONG,,ACNUR servicios
90,90.0, Las Americas IAC (Immigrant Advocacy Center) ,Centros de Atención Social,31.73565255,-106.2696219,"31.735652549999998, -106.26962185075779",OSC / ONG,"1500 E Yandell Dr. El Paso, TX 79902,El Paso, Texas",redes
91,91.0," Derechos Humanos Integrales en Acción, A.C. ",Centros de Atención Social,31.7347737,-106.4790691,"31.7347737, -106.4790691",OSC / ONG,"20 de Noviembre 4305 Col. El Colegio,Juárez, Chih. CP 32310 Ciudad Ciudad Juárez, Chihuahua",redes
803,803.0,"Programa Compañeros, A.C.",Centros de Atención Social,31.7340454,-106.4600405,"31.7340454, -106.4600405",OSC / ONG,,ACNUR servicios
812,812.0,Comisión Estatal de los Derechos Humanos,Centros de Atención Social,31.7318124,-106.4469876,"31.7318124, -106.4469876",OSC / ONG,,ACNUR servicios
313,313.0, Programa YMCA de Desarrollo Comunitario y Asistencia Social. Casas YMCA para Menores Migrantes ,Centros de Atención Social,31.73043212,-106.4833476,"31.73043212084702, -106.483347564748",OSC / ONG,"Mariana Varela 191, Col. Chavena, Cd Juarez CP 32060,Ciudad Juárez, Chihuahua",redes
813,813.0,Comision Nacional De Los Derechos Humanos,Centros de Atención Social,31.7267717,-106.434451,"31.7267717, -106.434451",OSC / ONG,,ACNUR servicios
19,19.0,Oficina de la Comisión Nacional de los Derechos Humanos,CNDH,31.7266824,-106.4341127,"31.7266824, -106.4341127",OSC / ONG,"Av. de la Raza 5784, Col. Minerva C.P. 32370, Ciudad Juárez, Chihuahua",Directorio OIM
808,808.0,Fiscalía Especializada en Atención a Mujeres Víctimas del Delito por Razones de Género.,Centros de Atención Social,31.7169675,-106.474066,"31.7169675, -106.474066",OSC / ONG,,ACNUR servicios
821,821.0,Centro de Justicia para las Mujeres,Centros de Atención Social,31.7166914,-106.4740338,"31.7166914, -106.4740338",OSC / ONG,,ACNUR servicios
809,809.0,Fiscalia General del Estado de Chihuahua Zona Norte,Centros de Atención Social,31.711959,-106.461768,"31.711959, -106.461768",OSC / ONG,,ACNUR servicios
824,824.0,Servicio Nacional de Empleo,Centros de Atención Social,31.7105772,-106.4598942,"31.7105772, -106.4598942",OSC / ONG,,ACNUR servicios
496,496.0,México Mi Hogar,Centro de Asistencia Social,31.69652634,-106.4235326,"31.6965263371669, -106.42353264406822",OSC / ONG,"Bolivia 605 Nte. Col. Hidalgo Ciudad Juárez, Chihuahua.",Directorio OIM
829,829.0,Central de Autobuses Ciudad Juarez,Centros de Atención Social,31.6922602,-106.4373521,"31.6922602, -106.4373521",OSC / ONG,,ACNUR servicios
816,816.0,Centros de Servicios Comunitarios Integrados del Estado,Centros de Atención Social,31.68701,-106.4262384,"31.68701, -106.4262384",OSC / ONG,,ACNUR servicios
1378,1378.0,"Juárez, A.C.",Centros de Asistencia Social,31.682995202942700,-106.379755270684,"31.682995202942667, -106.379755270684",OSC / ONG,"Neptuno 1855, Col. Satélite C.P. 32540",Directorio OIM
1403,,"Juárez, A.C.",Centros de Asistencia Social,31.682995202942700,-106.379755270684,"31.682995202942667, -106.379755270684",OSC / ONG,"Neptuno 1855, Col. Satélite C.P. 32540",Directorio OIM
314,314.0, Casa del Migrante en Juárez A.C. ,Centros de Atención Social,31.68209526,-106.3777248,"31.682095263781136, -106.377724846192",OSC / ONG,"Calle Neptuno # 1855 Colonia Satélite CP 32540,Ciudad Juárez, Chihuahua",redes
820,820.0,Sin Violencia A.C.,Centros de Atención Social,31.6748665,-106.4382024,"31.6748665, -106.4382024",OSC / ONG,,ACNUR servicios
810,810.0,(IFDP) Instituto Federal de Defensoría Pública,Centros de Atención Social,31.6671011,-106.4267678,"31.6671011, -106.4267678",OSC / ONG,,ACNUR servicios
828,828.0,Aeropuerto Internacional de Ciudad Juárez,Centros de Atención Social,31.635723,-106.435702,"31.635723, -106.435702",OSC / ONG,,ACNUR servicios
428,428.0,Frontera Norte en México,Centros de Asistencia Social,31.33265378,-110.9475794,"31.332653776291227, -110.94757937594234",OSC / ONG,"Línea Internacional, Garita 2, Intersección de Reforma y Periférico Luis Donaldo Colosio 55, Col. Del Rosario C.P. 84000",Directorio OIM
92,92.0," Centro de Atención a Migrantes Deportados (CAMDEP), Iniciativa Kino para la Frontera ",Centros de Atención Social,31.3301058,-110.9644867,"31.3301058, -110.9644867",OSC / ONG,"Bulevard Luis Donaldo Colosio # 55 Col. Del Rosario, C.P. 84000,Nogales, Sonora",redes
559,559.0,Grupo Beta Sásabe,Grupos Beta,31.3299604,-113.5123032,"31.3299604, -113.5123032",OSC / ONG,"Puerta de Entrada, Garita de México s/n, Col. Solidaridad, C.P. 87870, Sásabe, Sonora.",Directorio OIM
536,536.0,"Naco Casa Hogar Emmanuel, A. C.",Centro de Asistencia Social,31.32882932,-109.9473944,"31.328829324975654, -109.94739443410964",OSC / ONG,"Blvd. Aviación 11 Col. Barrio Nuevo Naco, Sonora. C.P. 84180",Directorio OIM
420,420.0,YMCA,Centros de Asistencia Social,31.32619926,-109.5509532,"31.326199263943796, -109.5509532447475",OSC / ONG,Calle 1 avenida 12 y 13 colonia Centro C.P. 84200,Directorio OIM
50,50.0,Oficina de la Comisión Nacional de los Derechos Humanos,CNDH,31.3260766,-110.9458197,"31.326076599805507, -110.945819723064",OSC / ONG,"Av. Álvaro Obregón 360 Altos, Col. Centro C.P. 84ooo, Nogales, Sonora.",Directorio OIM
93,93.0, Casa Hogar Nuestros Pequeños Hermanos ,Centros de Atención Social,31.3247237,-110.9643924,"31.3247237, -110.9643924",OSC / ONG,"Pima 1, Lomas de Fátima, Nogales, Sonora C.P. 84020,Nogales, Sonora",redes
94,94.0, Casa YMCA para menores migrantes ,Centros de Atención Social,31.3232513,-109.5547837,"31.3232513, -109.5547837",OSC / ONG,"Calle 1a entre 12 y 13 Agua Prieta, Sonora 84200,Agua Prieta, Sonora",redes
215,215.0," Albergue para migrantes San Juan Bosco, I.A.P. ",Centros de Atención Social,31.31668888,-110.9458534,"31.316688877431293, -110.94585342169722",OSC / ONG,"Montaño # 1063-A Colonia Municipal C.P. 84060,Nogales, Sonora",redes
425,425.0,"San Juan Bosco, I.A.P.",Centros de Asistencia Social,31.31377366,-110.9439385,"31.313773664434333, -110.9439385055156",OSC / ONG,"Calle Montaño 1063-A, Col. Municipal C.P. 84035",Directorio OIM
95,95.0," Centro de Atención al Migrante Exodus, A.C. (CAME) ",Centros de Atención Social,31.31126215,-109.5357251,"31.311262149999997, -109.53572505051642",OSC / ONG,"Av. Anáhuac 108 Colonia Centro Ferrocarril C.P. 84200,Agua Prieta, Sonora",redes
96,96.0, Comedor Iniciativa Kino para La Frontera ,Centros de Atención Social,31.3082998,-110.9583265,"31.3082998, -110.9583265",OSC / ONG,"Bulevar Luis Donaldo Colosio SN/N Col. del Rosario C.P. 84000,Nogales, Sonora",redes
214,214.0, Casa hogar para niñas Madre Conchita ,Centros de Atención Social,31.29090327,-110.9538632,"31.290903270914782, -110.95386316154821",OSC / ONG,"Tecnologico 33, Col. El Greco C.P. 84066,Nogales, Sonora",redes
216,216.0, Centro Comunitario de Atención al Migrante y Necesitado (CCAMYN) ,Centros de Atención Social,30.71891158,-111.8394591,"30.71891158136058, -111.83945912332325",OSC / ONG,"Av. Gonzalo Celdain # 78 Colonia Buenos Aires, C.P. 83750,Altar, Sonora",redes
423,423.0,CCAMYN,Centros de Asistencia Social,30.71832126,-111.8397381,"30.71832125609811, -111.83973807669972",OSC / ONG,"Gonzalo Senday 79, Col. Buenos Aires CP. 83750",Directorio OIM
426,426.0,Centro de Ayuda al Migrante,Centros de Asistencia Social,30.71281832,-112.1557398,"30.712818318213166, -112.15573977224659",OSC / ONG,"Blvd. Benito Juárez s/n , Col. Industrial C.P. 83600 (Domicilio de Parroquia)",Directorio OIM
97,97.0, Casa de Luz ,Centros de Atención Social,30.4784427,-115.9216186,"30.4784427, -115.9216186",OSC / ONG,"No disponible,Tijuana, Baja California",redes
98,98.0, Hecate Society Tijuana ,Centros de Atención Social,30.4784427,-115.9216186,"30.4784427, -115.9216186",OSC / ONG,"No disponible,Tijuana, Baja California",redes
101,101.0, Puente TJ United ,Centros de Atención Social,30.4784427,-115.9216186,"30.4784427, -115.9216186",OSC / ONG,"No disponible,Tijuana, Baja California",redes
100,100.0, Madres Soñadoras Internacionales / DREAMers Moms USA / Tijuana A.C. ,Centros de Atención Social,30.4784427,-115.9216186,"30.4784427, -115.9216186",OSC / ONG,"No disponible,Tijuana, Baja California",redes
99,99.0, Contra Viento y Marea ,Centros de Atención Social,30.4784427,-115.9216186,"30.4784427, -115.9216186",OSC / ONG,"No disponible,Tijuana, Baja California",redes
224,224.0, Casa del Migrante Emaus ,Centros de Atención Social,29.32369093,-100.9266841,"29.32369092846942, -100.92668411190739",OSC / ONG,"Díaz Mirón 607,entre Gochicoa y Alarcón, Col. Casjal, C.P.89280,Tampico, Tamaulipas",redes
102,102.0," Frontera y Dignidad de Acuña A.C. ""Casa del Migrante EMAUS"" ",Centros de Atención Social,29.3115169,-100.9227355,"29.3115169, -100.9227355",OSC / ONG,"Doctor Coss 47, Col. Centro C.P.26200,Ciudad Acuña, Coahuila",redes
532,532.0,"Casa Esperanza para Niños, I.A.P.",Centro de Asistencia Social,29.1596917,-110.8811105,"29.1596917, -110.8811105",OSC / ONG,"Romulo Córdova y Cuauhtémoc s/n, San Pedro el Saucito, Hermosillo, Sonora.",Directorio OIM
49,49.0,Comisión Estatal de Derechos Humanos de Sonora,CNDH,29.1459004,-110.9748423,"29.1459004, -110.9748423",OSC / ONG,"Blvd. Luis Encinas Esq. Blvd. Solidaridad, Col. Choyal, C.P. 83130, Hermosillo Sonora",Directorio OIM
427,427.0,San Luis Gonzaga,Centros de Asistencia Social,29.12620772,-110.8929385,"29.12620772233718, -110.89293851799927",OSC / ONG,"Cayaco 12, Ejido La Victoria Punta Bella C.P.  83304",Directorio OIM
535,535.0,Hogar Temporal para Menores en Situación de Calle JINESEKI,Centro de Asistencia Social,29.1189964,-110.9749588,"29.1189964, -110.97495881993564",OSC / ONG,"Av. Ley Federal del Trabajo 160 Col. Bugambilia, Hermosillo, Sonora. C.P. 83150",Directorio OIM
533,533.0,"Casa Guadalupe Libre, I. A. P",Centro de Asistencia Social,29.09463624,-111.0176385,"29.094636237223714, -111.0176385147111",OSC / ONG,"Blvd. García Morales Km 6, Col. Quinta Emilia, Hermosillo, Sonora. CP 83220",Directorio OIM
534,534.0,CAIM UNACARI,Centro de Asistencia Social,29.08485907,-110.9252355,"29.08485907029186, -110.9252354725305",OSC / ONG,"Periférico Oriente 15 Col. Los Naranjos Hermosillo, Sonora. C.P. 83060",Directorio OIM
1373,1373.0,Oficinas de Atención a Migrante - Sonora,Oficinas de Atención a Migrante,29.08353722208490,-110.94425387596100,"29.083537222084892, -110.94425387596134",GOB,"Del Razo 16, Centro, 83079 Centro, Son.",Oficinas de Atención a Migrantes (OFAMs)
1398,,Oficinas de Atención a Migrante - Sonora,Oficinas de Atención a Migrante,29.08353722208490,-110.94425387596100,"29.083537222084892, -110.94425387596134",GOB,"Del Razo 16, Centro, 83079 Centro, Son.",Oficinas de Atención a Migrantes (OFAMs)
605,605.0,INSTITUTO NACIONAL DE MIGRACIÓN - Sonora,INM,29.0684502,-110.9478848,"29.0684502, -110.9478848",GOB,"Av. Paseo Río Sonora No. 175, Col. Proyecto Río Sonora, C.P. 83270, Hermosillo, Sonora.",Directorio OIM
531,531.0,"“Ciudad de los Niños” Comisión de Protección y Asistencia del Menor, A. C.",Centro de Asistencia Social,29.00595175,-110.9201633,"29.00595175472397, -110.92016331727537",OSC / ONG,"Blvd. Cimarrón oriente final s/n, Col. Las Diligencias, Hermosillo, Sonora.",Directorio OIM
379,379.0,Casa YMCA para menores migrantes,Centros de Asistencia Social,28.71822894,-100.5302223,"28.71822893576355, -100.53022228435539",OSC / ONG,"Av. 1ro de Mayo 1403 Int - 1, Col. Santa Rita C.P. 31240",Directorio OIM
316,316.0," Casa YMCA Piedras Negras Programa YMCA de Desarrollo Comunitario y Asistencia Social, A.C. ",Centros de Atención Social,28.71125487,-100.5181877,"28.7112548731137, -100.518187705821",OSC / ONG,"Xicotencatl Norte # 1802 A Col. Mundo Nuevo CP 26010,Piedras Negras, Coahuila",redes
315,315.0, Ejército de Salvación A.C. Centro Comunitario y Comedor Infantil ,Centros de Atención Social,28.70883554,-100.5215168,"28.70883553513272, -100.52151680212825",OSC / ONG,"Victoria # 805 Col. Mundo Nuevo CP 26092,Piedras Negras, Coahuila",redes
103,103.0, Casa del Peregrino de Piedras Negras A.C. Frontera Digna Casa del Migrante ,Centros de Atención Social,28.7048519,-100.5219842,"28.7048519, -100.5219842",OSC / ONG,"Anáhuac # 605 Oriente Col. Centro CP 26000,Piedras Negras, Coahuila",redes
422,422.0,Agua Prieta,Centros de Asistencia Social,28.70174186,-100.5160946,"28.701741857082045, -100.51609455102823",OSC / ONG,"Calle Primera, Av. 3, s/n, C.P. 26000",Directorio OIM
376,376.0,"Migrando, A.C.",Centros de Asistencia Social,28.7009818,-106.104707,"28.7009818, -106.104707",OSC / ONG,"Calle Ciudad Camargo 101, Col. Revolución C.P. 31135",Directorio OIM
104,104.0, Uno de siete migrando A.C. ,Centros de Atención Social,28.7009818,-106.104707,"28.7009818, -106.104707",OSC / ONG,"Calle Camargo #101, Col. Revolución C.P. 31135,Chihuahua, Chihuahua",redes
586,586.0,INSTITUTO NACIONAL DE MIGRACIÓN - Chihuahua,INM,28.68243128,-106.077319,"28.682431275193974, -106.07731899475816",GOB,"Puente Internacional Córdova de las Américas s/n. Área del Chamizal C.P. 32310 Ciudad Juárez, Chih.",Directorio OIM
1345,1345.0,DIF Estatal Chihuahua,DIF,28.6734077,-106.065943,"28.6734077, -106.065943",GOB,"Av. Tecnológico 2903, Col. Magisterial C.P. 31310, Chihuahua, Chih.",Directorio OIM
20,20.0,Comisión Estatal de los Derechos Humanos de Chihuahua,CNDH,28.624916,-106.0860858,"28.624916, -106.0860858",OSC / ONG,"Avenida Francisco Zarco Mateos No. 2427, col. Zarco, C.P. 31020, Chihuahua, Chihuahua",Directorio OIM
1379,1379.0,Madre Teresa,Centros de Asistencia Social,28.392710618467000,-106.90661827513600,"28.392710618466992, -106.90661827513563",OSC / ONG,"Calle 106 y Las Águilas, Col. Tierra Nueva C.P. 31528",Directorio OIM
1404,,Madre Teresa,Centros de Asistencia Social,28.392710618467000,-106.90661827513600,"28.392710618466992, -106.90661827513563",OSC / ONG,"Calle 106 y Las Águilas, Col. Tierra Nueva C.P. 31528",Directorio OIM
443,443.0,Las Patronas,Centros de Asistencia Social,27.7733191,-101.0188808,"27.7733191, -101.0188808",OSC / ONG,"Calle 14 s/n, Col. Guadalupe C.P. 94940",Directorio OIM
537,537.0,"Casa Hogar para Menores “Elim”, A.C.",Centro de Asistencia Social,27.53313255,-99.56857947,"27.53313255480701, -99.56857947442191",OSC / ONG,"Unión M-24 L-9 Col. Unión del Recuerdo Nuevo Laredo, Tamaulipas. C.P. 88150",Directorio OIM
607,607.0,INSTITUTO NACIONAL DE MIGRACIÓN - Tamaulipas,INM,27.49865456,-99.5073817,"27.498654556261677, -99.50738169618374",GOB,"Av. Guerrero y 15 de Junio s/n Garita Miguel Alemán y Puente Internacional No. 1, Piso 2, C.P. 88000. Nuevo Laredo, Tamaulipas.",Directorio OIM
1152,1152.0,INM Delegación Tamaulipas,Centros de Atención Social,27.4982311,-99.5079887,"27.4982311, -99.5079887",OSC / ONG,,ACNUR servicios
