"ciudad","tipo","name","description","geometry_str","Tipo","Name","Description","timestamp","begin","end","altitudeMode","tessellate","extrude","visibility","drawOrder","icon","descripci__n","Metro_cercano","Tel__fono","Horario","Descripci__n","Horario_atenci__n","Descrici__n"
NA,NA,NA,"Emisión de pasaportes, trámites de<br>naturalización.<br><br>998 262 2639 / 998 262 2642<br><br>Lunes a viernes, 08:00 am a 3:00 pm.","c(-86.8242135, 21.1587674, 0)","Instituciones Públicas","Delegación de la Secretaria de Relaciones Exteriores",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,"Apoyos sociales adultos mayores, personas<br>con discapacidad, becas para estudiantes de<br> educación media superior y universidad.<br><br>998 843 6340<br><br>Lunes a viernes, 08:00 am a 5:00 pm<br>y sábados 09:00 am a 1:00 pm.","c(-86.829181, 21.1648091, 0)","Instituciones Públicas","Secretaria de Bienestar",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,"Servicios de asesoría jurídica, psicológica,<br>trabajo social a personas víctimas de violencia.<br><br>998 211 0988<br><br>Lunes a viernes, 08:00 am a 4:00 pm ","c(-86.8382039, 21.194886, 0)","Justicia / Derechos Humanos","Centro Especializado para la
Atención a la Violencia (CEAV)",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,"Asesoría Jurídica y representación legal en<br>área penal y Derechos Humanos.<br><br>998 217 5679<br><br>Lunes a viernes, 08:00 am a 5:00 pm","c(-86.8563519, 21.1467667, 0)","Justicia / Derechos Humanos","Comisión Ejecutiva de Atención a Víctimas (CEAVE)",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,"c(-86.8537741, 21.1481061, 0)","Justicia / Derechos Humanos","Instituto Federal de Defensoría Pública",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,"Protección, defensa, observancia, promoción,<br>estudio y divulgación de los derechos humanos.<br>Recepción de quejas.<br><br>998 898 2290 / 998 898 2291<br><br>Lunes a viernes, 08:00 am a 6:00 pm<br>con guardia permanente.","c(-86.8265334, 21.1535593, 0)","Justicia / Derechos Humanos","Comisión Estatal de Derechos Humanos",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,"Oficinas de atención a la mujer en materia<br>de emprendimiento, capacitación, acompañamiento en casos de violencia de género.<br><br>998 892 0033<br><br>Lunes a viernes, 09:00 am a 5:00 pm","c(-86.8241068, 21.1677611, 0)","Mujeres","Instituto Quintanarroense de la Mujer
(IQM)",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,"Oficinas de atención a la mujer y Niños Niñas y<br>Adolescentes en materia de delitos.<br><br>998 256 1383<br><br>24 horas.","c(-86.862792, 21.1628257, 0)","Mujeres","Centro de Justicia para las Mujeres de Cancún ",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,"Asesoría Jurídica y representación legal en<br>área penal y Derechos Humanos en delitos<br>cometidos en contra de mujeres.<br><br>998 840 2236<br><br>24 horas","c(-86.8632886, 21.1629238, 0)","Mujeres","Fiscalía Especializada para la Atención de Delitos contra la Mujer y por razones de Género ",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,"Centro Comercial las Palmas, Local A34-B,<br>2 ° piso.<br><br>Bolsa de trabajo, apoyos para autoempleo,<br>capacitación en competencias laborales,<br>vinculación laboral.<br><br>988 892 2094<br><br>Lunes a viernes, 8:00 am a 2:00 pm","c(-86.8377789, 21.1541099, 0)","Empleo y Educación","Servicio Estatal de Empleo y Capacitación para el Trabajo",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,"Servicios de capacitación para el trabajo industrial (cursos de electricidad, cosmetología, hostelería, inglés, francés e informática ).<br><br>998 840 3300<br><br>Lunes a viernes, 07:00 am a 7:00 pm.","c(-86.8545789, 21.1640206, 0)","Empleo y Educación","Centro de Capacitación para el Trabajo Industrial (CECATI) 119",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,"Servicios educativos para mayores de 18 años<br>que deseen continuar con sus estudios.<br><br>998 254 5680<br><br>Lunes a viernes, 08:00 am a 4:00 pm","c(-86.892417, 21.148613, 0)","Empleo y Educación","Instituto Estatal para la Educación de
Jóvenes y Adultos (IEEA)",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,"Administración de servicios y programas de<br>educación básica, media y superior estatales.<br>Revalidación de títulos, quejas, inscripciones.<br><br>998 898 3285 / 3286 <br><br>Lunes a viernes, 08:00 am a 4:00 pm","c(-86.8210082, 21.1696842, 0)","Empleo y Educación","Secretaria de Educación y Cultura",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,"Atención médica básica, de urgencias y afiliación al sistema de salud.<br><br>988 234 0000 Ext. 3<br><br>Lunes a viernes, 07:00 am a 8:00 pm. ","c(-86.8763503, 21.1961633, 0)","Hospitales","Hospital General De Cancún ""Jesús Kumate Rodriguez""",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,"Servicio de transporte local.<br><br>228 842 2500<br><br>24 horas.","c(-86.8266457, 21.164339, 0)","Transporte","Central de Autobuses",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,"Servicio de transporte aéreo nacional e<br>internacional.<br><br>55 5284 0400<br><br>24 horas.","c(-86.8740062, 21.0417033, 0)","Transporte","Aeropuerto Internacional de Cancún",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,"Variedad de productos, servicios y comercialización de ropa y calzado, alimentos frescos y comida a la venta.<br><br>Lunes a domingo, 8:00 am a 7:00 pm","c(-86.8344996, 21.1612911, 0)","Compras","Mercado 28",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,"Preservación, fomento de la cultura e impartición de cursos sobre disciplinas relacionadas con el arte<br><br>998 898 4510 <br><br>Lunes a viernes, 10:00 am a 3:00 pm. ","c(-86.8272461, 21.1694938, 0)","Cultura","Instituto de la Cultura y las Artes",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,"Preservación y fomento de la cultura.<br><br>998 884 8229<br><br>Lunes a viernes, 08:00 am a 9:00 pm y<br>sábado 09:00 am a 2:00 pm.","c(-86.8334732, 21.1524524, 0)","Cultura","Casa de Cultura Cancún",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,"Asesoría a los trabajadores.<br><br>983 832 0843<br><br>Lunes a viernes, 8:00 am a 4:00 pm.","c(-88.2948119, 18.5048083, 0)","Justicia y Derechos Humanos","Procuraduría de la Defensa del Trabajo",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,"Investiga delitos cometidos por o en contra<br>de personas migrantes.<br><br>983 835 0050 / 983 103 3730<br>983 167 8836 (TITULAR)<br><br>Lunes a viernes, 8:30 am a 8:30 pm y<br>guardia de 24hrs.","c(-88.395465, 18.4934448, 0)","Justicia y Derechos Humanos","Fiscalía especializada en delitos
cometidos en contra de los migrantes",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,"Protección, defensa, observancia, promoción,<br>estudio y divulgación de los derechos humanos.<br>Recepción de quejas.<br><br>983 832 7090<br><br>Lunes a viernes, 8:00 am 8:00 pm.<br>Guardia telefónica 24h al 075.","c(-88.3098807, 18.5056957, 0)","Justicia y Derechos Humanos","Comisión Estatal de los Derechos Humanos",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,"Atención jurídica y psicológica a grupos vulnerables en materia de violencia en el hogar. <br><br>911<br><br>Lunes a viernes, 8:00 am a 4:00 pm. ","c(-88.3055254, 18.5412705, 0)","Institución Pública","Grupos Especializados de Atención a
la Violencia de Género (GEAVIG)",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,"Espacio para realizar trámites migratorios, incluyendo presentar la solicitud de la condición de refugiado y solicitar la tarjeta de visitante.<br><br>983 835 0012.<br>Ext 233/211/259<br><br>Lunes a viernes, 9:00 am a 1:00 pm.","c(-88.3314752, 18.5039935, 0)","Institución Pública","Instituto Nacional De Migración",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,"Atención médica básica, de urgencias y<br>afiliación al sistema de salud.<br><br>983 129 2735<br><br>Lunes a viernes, 7:00 am a 9:00 pm.<br>Sábados, domingos y días festivos de<br>8:00 am a 8:00 pm.","c(-88.3040718, 18.5170703, 0)","Salud","Hospital General de Chetumal",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,"Atención médica básica, de urgencias y<br>afiliación al sistema de salud.<br><br>938 833 9942<br>983 832 1588<br><br>Lunes a viernes, 7:00 am a 9:00 pm.<br>Sábados, domingos y días festivos de<br>7:00 am a 7:00 pm Urgencias 24 hrs.","c(-88.298131, 18.5020859, 0)","Salud","Hospital Materno Infantil Morelos",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,"Oficinas de atención a la mujer en materia de<br>emprendimiento, capacitación, compañamiento<br>en casos de violencia de género.<br><br>983 833 1323. Ext. 116<br><br>Lunes a viernes, 9:00 am a 5:00 pm.","c(-88.3071064, 18.4968688, 0)","Mujer, niñez y juventud","Instituto Quintanarroense de la Mujer",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,"Servicios para la detención y tratamiento del<br>cáncer de mama y afiliación al sistema de salud.<br><br>983 835 1945<br>983 833 5438. <br><br>Lunes a viernes, 7:00 am a 9:30 pm. ","c(-88.3468928, 18.5078414, 0)","Mujer, niñez y juventud","Unidad de Especialidad Médica para
la Detección y Diagnóstico del Cáncer
de Mama (UNEME)",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,"Desarrollo Integral de la Familia","c(-88.3049895, 18.4971866, 0)","Mujer, niñez y juventud","DIF Municipal ",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,"Atención y cuidado diurno para personas adultas mayores y discapacitadas.<br><br>983 832 9148<br><br>Lunes a viernes, 8:00 am a 12:00 pm.","c(-88.2892481, 18.5077304, 0)","Adultos Mayores","Club de la Tercera Edad Antonia
Madrid Viuda de Villanueva",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,"Trámite de la Tarjeta INAPAM y orientación sobre servicios disponibles para personas adultas mayores.<br><br>983 833 4176<br><br>Lunes a viernes, 8:00 am a 3:00 pm.","c(-88.3093464, 18.5081598, 0)","Adultos Mayores","Instituto Nacional del Adulto Mayor (INAPAM)",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,"Bolsa de trabajo, apoyos para autoempleo,<br>capacitación en competencias laborales,<br>vinculación laboral.<br><br>983 832 4567, 832 8796,<br>833 0662.<br><br>Lunes a viernes, 8:00 am a 4:00 pm.","c(-88.2947944, 18.5045097, 0)","Empleo","Servicio Estatal del Empleo y Capacitación para el Trabajo",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,"Visitas guiadas Conciertos Conferencias Presentaciones editoriales Concurso de arte así como cursos de pintura y escultura Servicios educativos.<br><br>983 832 3002 ext. 139,<br> 983 832 1350 ext. 139<br><br>Martes a sábado, 09:00 am a 7:00 pm y<br>domingo, 09:00 am a 2:00 pm. Adultos y<br>descuento a niños, domingos entrada<br>libre con credenciales de Quintana Roo.","c(-88.2966366, 18.5014723, 0)","Cultura","Museo de la Ciudad de Chetumal",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,"El museo plasma la forma de vida, cotidianidad y grandeza arquitectónica de la cultura Maya, así como su sistema calendárico y cosmovisión.<br><br>983 832 6838<br><br>Martes a domingo, 09:00 am a 7:00 pm. ","c(-88.2954615, 18.5039678, 0)","Cultura","Museo de la Cultura Maya",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,"Gran variedad de productos alimenticios frescos y comida corrida de calidad. Venta de frutas,<br>verduras, plantas medicinales, ropa, flores y<br>comida. <br><br>Lunes a domingo, 5:00 am a 6:00 pm.","c(-88.2891517, 18.514348, 0)","Compras","Mercado Lazaro Cardenas",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,"Variedad de productos alimenticios frescos y comida corrida de calidad. Venta de frutas, verduras, plantas medicinales, ropa, flores y comida. <br><br>Lunes a domingo, 6:30 am a 6:00 pm.","c(-88.2961093, 18.5035249, 0)","Compras","Mercado Municipal Chetumal",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,"Asesoría sobre trámites migratorios.<br><br>983 835 1500 ext. 7652<br><br>Lunes a jueves, 9:00 am a 3:00 pm y<br>viernes de 9:00 am a 1:00 pm.","c(-88.3043312, 18.4976244, 0)","Orientación y Apoyo","Ventanilla Única de Atención a
Migrantes",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,"Servicio de transporte local.<br><br>983 834 5013<br><br>24 horas.","c(-88.3135849, 18.5188127, 0)","Transporte","Terminal de Autobuses de Chetumal",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,"Servicio de transporte aéreo nacional e<br>internacional<br><br>983 834 5013<br><br>24 horas.","c(-88.3242963, 18.5063952, 0)","Transporte","Aeropuerto Internacional de Chetumal",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,NA,NA,"descripción: Comedor Comunitario.<br>Metro cercano: Velódromo/ Coyuya<br>Teléfono: <br>Horario: Lunes a Viernes 1:00 p.m - 4:00 p.m.","c(-99.1018578, 19.3950474, 0)","Albergues y alimentación","La Panza Es Primero",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,"Comedor Comunitario.","Velódromo/ Coyuya","","Lunes a Viernes 1:00 p.m - 4:00 p.m.",NA,NA,NA
NA,NA,NA,"descripción: Institución que brinda atención integral a las mujeres víctimas de violencia.<br><br><br><br>Metro cercano: Azcapotzalco<br>Teléfono: 55 5029 1450<br>Horario: Lunes a Viernes 9:00 a.m. - 5:00 p.m.","c(-99.1853858, 19.500868, 0)","Mujeres y Violencia sexual","Centro de Justicia para las Mujeres de la Ciudad de México",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,"Institución que brinda atención integral a las mujeres víctimas de violencia.


","Azcapotzalco","55 5029 1450","Lunes a Viernes 9:00 a.m. - 5:00 p.m.",NA,NA,NA
NA,NA,NA,"descripción: Institución que brinda atención integral a las mujeres víctimas de violencia.<br>Metro cercano: Santa Marta<br>Teléfono: 55 5346 8394<br>Horario: Abierto 24 horas los 365 días del año","c(-98.9967294, 19.3430274, 0)","Mujeres y Violencia sexual","Centro de Justicia para las Mujeres de la Ciudad de México - Iztapalapa ",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,"Institución que brinda atención integral a las mujeres víctimas de violencia.","Santa Marta","55 5346 8394","Abierto 24 horas los 365 días del año",NA,NA,NA
NA,NA,NA,"descripción: Mujeres que víctimas violencia de pareja; niñas y niños hasta 12 años de edad y que viven violencia familiar.<br>Metro cercano: Balderas<br>Teléfono: 55 5345 5248/28/29<br>Horario: Lunes a Viernes, 9:00 a.m. - 7:00 p.m.","c(-99.1477185, 19.4242043, 0)","Mujeres y Violencia sexual","Centro de Atención a la violencia Intrafamiliar C.A.V.I.",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,"Mujeres que víctimas violencia de pareja; niñas y niños hasta 12 años de edad y que viven violencia familiar.","Balderas","55 5345 5248/28/29","Lunes a Viernes, 9:00 a.m. - 7:00 p.m.",NA,NA,NA
NA,NA,NA,"descripción: Investiga y persigue los delitos federales relacionados con hechos de violencia contra las mujeres.<br>Metro cercano: Sevilla<br>Teléfono: 55 5346 2516<br>Horario: Lunes a Viernes 9:00 a.m. - 6:00 p.m.","c(-99.1755039, 19.4259855, 0)","Mujeres y Violencia sexual","Fiscalía Especial Para Los Delitos De Violencia Contra Las Mujeres Y Trata De Personas",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,"Investiga y persigue los delitos federales relacionados con hechos de violencia contra las mujeres.","Sevilla","55 5346 2516","Lunes a Viernes 9:00 a.m. - 6:00 p.m.",NA,NA,NA
NA,NA,NA,"descripción: Apoyo a mujeres que viven violencia de género.<br>Metro cercano: Balderas <br>Teléfono: 55 56 5811 11, opción 3 / 555 512 2836<br>Horario: Abierto 24 horas los 365 días del año","c(-99.1489664, 19.4319583, 0)","Mujeres y Violencia sexual","Secretaría de las Mujeres de la Ciudad de México",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,"Apoyo a mujeres que viven violencia de género.","Balderas ","55 56 5811 11, opción 3 / 555 512 2836","Abierto 24 horas los 365 días del año",NA,NA,NA
NA,NA,NA,"descripción: Promueve y defiende el ejercicio libre y placentero de la sexualidad de las mujeres y jóvenes, así como el respeto de sus derechos sexuales y reproductivos como ejes de transformación personal, cultural y política.<br>Metro cercano: Eje Central<br>Teléfono: 55 5345 5737<br>Horario: Abierto 24 horas los 365 días del año","c(-99.1469215, 19.3584762, 0)","Mujeres y Violencia sexual","Salud Integral Para La Mujer/SIPAM",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,"Promueve y defiende el ejercicio libre y placentero de la sexualidad de las mujeres y jóvenes, así como el respeto de sus derechos sexuales y reproductivos como ejes de transformación personal, cultural y política.","Eje Central","55 5345 5737","Abierto 24 horas los 365 días del año",NA,NA,NA
NA,NA,NA,"descripción: Asociación civil de corte religioso que brinda asistencia a mujeres embarazadas en condiciones de vulnerabilidad.<br>Metro cercano: Barranca del Muerto<br>Teléfono: 55 5562 4691 <br>Horario: Lunes a Viernes, 9:00 a.m. - 6:00 p.m.","c(-99.1914825, 19.353301, 0)","Mujeres y Violencia sexual","Vifac CDMX",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,"Asociación civil de corte religioso que brinda asistencia a mujeres embarazadas en condiciones de vulnerabilidad.","Barranca del Muerto","55 5562 4691 ","Lunes a Viernes, 9:00 a.m. - 6:00 p.m.",NA,NA,NA
NA,NA,NA,"descripción: Atención especializada a toda persona que ha vivido algún tipo de violencia sexual. <br>Metro cercano: San Cosme/ Buenavista <br>Teléfono: 555200 9632 / 55 52009633<br>Horario: Lunes a Viernes, 9:00 a.m. - 6:00 p.m.","c(-99.1591847, 19.4490524, 0)","Mujeres y Violencia sexual","ADIVAC",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,"Atención especializada a toda persona que ha vivido algún tipo de violencia sexual. ","San Cosme/ Buenavista ","555200 9632 / 55 52009633","Lunes a Viernes, 9:00 a.m. - 6:00 p.m.",NA,NA,NA
NA,NA,NA,"descripción: Justicia para Delitos Sexuales<br>Metro cercano: Insurgentes<br>Teléfono: 55 5682 7969 / 55 5547 4300 / 5547 8639<br>Horario: Lunes a Viernes, 9:00 a.m. / 7:00 p.m.","c(-99.1649836, 19.425347, 0)","Mujeres y Violencia sexual","Agencias del Ministerio Público Especializada en Delitos Sexuales",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,"Justicia para Delitos Sexuales","Insurgentes","55 5682 7969 / 55 5547 4300 / 5547 8639","Lunes a Viernes, 9:00 a.m. / 7:00 p.m.",NA,NA,NA
NA,NA,NA,"descripción: Justicia para Delitos Sexuales<br>Metro cercano: Balbuena<br>Teléfono: 55 5207 5648<br>Horario: Abierto 24 horas los 365 días del año","c(-99.1119607, 19.4202269, 0)","Mujeres y Violencia sexual","Agencias del Ministerio Público Especializada en Delitos Sexuales",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,"Justicia para Delitos Sexuales","Balbuena","55 5207 5648","Abierto 24 horas los 365 días del año",NA,NA,NA
NA,NA,NA,"descripción: Justicia para Delitos Sexuales<br>Metro cercano: Tepalcates<br>Teléfono: 55 5345 5830 / 55 5345 5832<br>Horario: Abierto 24 horas los 365 días del año","c(-99.0410315, 19.3819229, 0)","Mujeres y Violencia sexual","Agencias del Ministerio Público Especializada en Delitos Sexuales",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,"Justicia para Delitos Sexuales","Tepalcates","55 5345 5830 / 55 5345 5832","Abierto 24 horas los 365 días del año",NA,NA,NA
NA,NA,NA,"descripción: Justicia para Delitos Sexuales<br>Metro cercano: Instituto del Petróleo<br>Teléfono: 5345 5656 / 55 5345 5658<br>Horario: Abierto 24 horas los 365 días del año","c(-99.1465851, 19.4843399, 0)","Mujeres y Violencia sexual","Agencias del Ministerio Público Especializada en Delitos Sexuales",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,"Justicia para Delitos Sexuales","Instituto del Petróleo","5345 5656 / 55 5345 5658","Abierto 24 horas los 365 días del año",NA,NA,NA
NA,NA,NA,"descripción: Justicia para Delitos Sexuales<br>Metro cercano: Salto del Agua<br>Teléfono: 55 5346 8043<br>Horario: Abierto 24 horas los 365 días del año","c(-99.1476366, 19.4244238, 0)","Mujeres y Violencia sexual","Agencias del Ministerio Público Especializada en Delitos Sexuales",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,"Justicia para Delitos Sexuales","Salto del Agua","55 5346 8043","Abierto 24 horas los 365 días del año",NA,NA,NA
NA,NA,NA,"descripción: Centro de Terapia de Apoyo a Víctimas de Delitos Sexuales.<br>Metro cercano: División del Norte<br>Teléfono: 55 5038 1700 Ext. 7933, 7902 y 7906<br>Horario: Lunes a Viernes, 8:00 a.m. - 2:30 p.m.","c(-99.1610558, 19.3811871, 0)","Mujeres y Violencia sexual","Centro de Terapia de Apoyo a Víctimas de Delitos Sexuales - FGJCDMX",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,"Centro de Terapia de Apoyo a Víctimas de Delitos Sexuales.","División del Norte","55 5038 1700 Ext. 7933, 7902 y 7906","Lunes a Viernes, 8:00 a.m. - 2:30 p.m.",NA,NA,NA
NA,NA,NA,"descripción: Espacio seguro, de encuentro y acompañamiento para personas trans.<br><br><br><br>Metro cercano: Hospital General<br>Teléfono: 55 5518 7845<br>Horario: Martes a Sábado, 10:00 a.m - 4:00 p.m","c(-99.1563611, 19.4166225, 0)","LGBTI","Centro Cultural Jauría Trans",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,"Espacio seguro, de encuentro y acompañamiento para personas trans.


","Hospital General","55 5518 7845","Martes a Sábado, 10:00 a.m - 4:00 p.m",NA,NA,NA
NA,NA,NA,"descripción: Atención psicológica, intervención en crisis, contención emocional (terapia breve), asesoría legal, trabajo social, consejería y detección de VIH.<br>Metro cercano: Centro Médico <br>Teléfono: <br>Horario: Lunes a viernes de 9.00 am a 4.00 p.m. Previa cita y abierto en caso de emergencia.","c(-99.1552242, 19.4009162, 0)","LGBTI","UNADIS “Espacia Arcosiris”",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,"Atención psicológica, intervención en crisis, contención emocional (terapia breve), asesoría legal, trabajo social, consejería y detección de VIH.","Centro Médico ","","Lunes a viernes de 9.00 am a 4.00 p.m. Previa cita y abierto en caso de emergencia.",NA,NA,NA
NA,NA,NA,"descripción: Brinda apoyo médico, psicológico y jurídico a personas población LGBTTIQ+ que sean víctimas de delitos.<br>Metro cercano: Insugentes<br>Teléfono: 55 5533 6008 info@fundacionarcoiris.org.mx  <br>Horario: Previa cita.","c(-99.16407, 19.4271088, 0)","LGBTI","Centro Comunitario de Atención a la Diversidad Sexual",NA,NA,NA,NA,NA,-1,0,-1,NA,NA,"Brinda apoyo médico, psicológico y jurídico a personas población LGBTTIQ+ que sean víctimas de delitos.","Insugentes","55 5533 6008 info@fundacionarcoiris.org.mx  ","Previa cita.",NA,NA,NA
